chapter_no,heading_1,heading_2,heading_3,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
1,Article I Development Code Enactment and Applicability,Chapter 17.01 PURPOSE AND EFFECT OF DEVELOPMENT CODE,§ 17.01.010 Title.,sub-sec-1.1.1,https://ecode360.com/44230793,https://zoneomics.com/code/6047/chapter_1#1.1.1,False,0,"This Title is and may be cited as the City of Jackson Zoning and Development Code, Title 17 of the City of Jackson Municipal Code, hereafter referred to as ""this Development Code."""
1,Article I Development Code Enactment and Applicability,Chapter 17.01 PURPOSE AND EFFECT OF DEVELOPMENT CODE,§ 17.01.020 Purposes of Development Code.,sub-sec-1.1.2,https://ecode360.com/44230794,https://zoneomics.com/code/6047/chapter_1#1.1.2,False,0,"This Development Code carries out the policies of the City of Jackson General Plan by classifying and regulating the uses of land and structures within the City of Jackson.
This Development Code is adopted to protect and to promote the public health, safety, comfort, convenience, prosperity, and general welfare of residents, and businesses in the City.
Additional purposes of this Development Code are to:
A. Implement the General Plan by encouraging the uses of land designated by the General Plan;
B. Provide standards for the orderly growth and development of the City that will maintain its established historic, small town, and open space characteristics; C. Enhance and maintain the relationship between the citizens of the City of Jackson, our environment, and the City's many attributes essential for a continued high quality of life; D. Encourage growth in a manner that does not detract from the City's attributes or negatively impact the environment; E. Require high quality planning and design for development, that enhances the visual character of the City, avoids conflicts between land uses, and preserves the scenic qualities of the City by maintaining adequate open space; F. Create a comprehensive and stable pattern of land uses consistent with the limitations of the Resource Constraints and Priority Allocation Ordinance; and G. Provide regulations for the subdivision of land in compliance with the
Subdivision Map Act, Title 7,
Section 4,
Division 2 of the California Government Code."
1,Article I Development Code Enactment and Applicability,Chapter 17.01 PURPOSE AND EFFECT OF DEVELOPMENT CODE,"§ 17.01.030 Authority, Relationship to General Plan.",sub-sec-1.1.3,https://ecode360.com/44230802,https://zoneomics.com/code/6047/chapter_1#1.1.3,False,0,"A.
This Development Code is enacted based on the authority vested in the City of Jackson by the State of California, including, but not limited to, the State Constitution;
Sections 65800 and subsequent sections of the California Government Code; the California Environmental Quality Act;
Subdivision Map Act; and the Health and Safety Code.
B. This Development Code is the primary tool used by the City of Jackson to carry out the goals, objectives, and policies of the Jackson General Plan.
The Jackson City Council intends that this Development Code be consistent with the Jackson General Plan, and that any land use, subdivision, or development approved in compliance with this Development Code will also be consistent with the Jackson General Plan."
1,Article I Development Code Enactment and Applicability,Chapter 17.01 PURPOSE AND EFFECT OF DEVELOPMENT CODE,§ 17.01.040 Applicability of the Development Code.,sub-sec-1.1.4,https://ecode360.com/44230805,https://zoneomics.com/code/6047/chapter_1#1.1.4,True,1,"This Development Code applies to all land uses, structures, subdivisions, lot line adjustments, and development within the City of Jackson, as follows:
A. New land uses or structures, changes to land uses or structures.
It shall be unlawful, and a violation of this Development Code, for any person to establish, construct, reconstruct, alter, or replace any use of land or structure, except in compliance with the requirements of
Section 17.02.020 (Requirements for Development and New Land Uses), and
Chapter 17.130 (Nonconforming Uses, Structures, and Parcels).
B. Issuance of construction permits.
No building, grading, or other construction permit, temporary or final certificate of occupancy, or final building inspection may be issued or granted by the Building Department unless:
1. The proposed land use and/or structure satisfies the requirements of subsection A above;
2. The City Engineer determines that the parcel was legally created in compliance with the
Subdivision Map Act and
Article V (Subdivisions), as applicable at the time the parcel was created, or
Chapter 17.86 (Lot Line Adjustments); and
3. All conditions and requirements of any applicable land use permit have been met or guaranteed by security approved by the City of Jackson.
C.
Subdivision of land.
Any subdivision of land proposed within the City of Jackson after the effective date of this Development Code shall be consistent with the general development requirements of
Article II (Zoning Districts and Allowable Land Uses), the subdivision requirements of
Article V (Subdivisions), and all other applicable requirements of this Development Code.
Lot line adjustments shall comply with
Chapter 17.86 (Lot Line Adjustments).
D. Occupancy of a site, structure, or vehicle for dwelling purposes.
No land, structure, or vehicle shall be used for living or dwelling purposes for more than two weeks in any calendar year unless the land, structure, or vehicle is approved for occupancy for dwelling purposes in compliance with this Development Code.
E. Continuation of an existing land use.
An existing land use is lawful and not in violation of the Jackson Municipal Code only when operated and maintained in compliance with all applicable provisions of this Development Code or, where applicable,
Chapter 17.130 (Nonconforming Uses, Structures, and Parcels).
However, the requirements of this Development Code are not retroactive in their effect on a land use that was lawfully established before the effective date of this Development Code or any applicable amendment.
F. Effect of Development Code changes on projects in progress.
The enactment of this Development Code or amendments to its requirements may impose different standards on new land uses than those that applied to previous development (For example, this Development Code or a future amendment could require more off-street parking spaces for a particular land use than former Jackson Zoning Ordinance provisions).
The following provisions determine how the requirements of this Development Code apply to land use permit and subdivision applications for projects in progress at the time requirements are changed.
1. Projects with pending applications.
All applications that have been determined by the City Planner to be complete in compliance with
Section 17.70.060 (Initial Application Review/Environmental Assessment) before the effective date of this Development Code or any amendment, will be processed according to the requirements in effect when the application was accepted as complete, provided that the applicant complies with all requests for information, and proceeds with any necessary arrangements for the preparation and completion of environmental documents, within 90 days of a written request from the City.
Applications for land use permit or Tentative Map extensions of time (see
Sections 17.84.050 and 17.96.150, respectively) shall be consistent with the requirements of this Development Code that are in effect when the time extension application is accepted as complete.
2. Approved projects.
Any approved development for which construction has not begun as of the effective date of this Development Code or amendment, may still be constructed as approved, as long as all of the following standards are met:
a. Required Building Permits have been obtained before the expiration of any applicable land use permit (Section 17.84.050, Time Limits, Phasing, and Extensions) or, where applicable, before the expiration of any approved time extension granted under
Section 17.84.050;
b. Construction is determined by the City Planner to be diligently pursued before the expiration of any applicable land use permit (Section 17.84.050, Time Limits, Phasing, and Extensions) or, where applicable, before the expiration of any approved time extension granted under"
1,Article I Development Code Enactment and Applicability,Chapter 17.01 PURPOSE AND EFFECT OF DEVELOPMENT CODE,§ 17.01.040 Applicability of the Development Code.,sub-sec-1.1.4,https://ecode360.com/44230805,https://zoneomics.com/code/6047/chapter_1#1.1.4,True,2,"Section 17.84.050. For the purposes of this Section, diligent pursuit shall require, at a minimum, completion of all on-site grading in compliance with an approved grading plan or, if no grading is required, the installation of the foundation for all structures on the parcels; c. The use of the property including the construction of all buildings and structures and other features of the project as shown on the approved permit shall be completed before the expiration of any applicable land use permit (Section 17.84.050, Time Limits, Phasing, and Extensions) or, where applicable, before the expiration of any approved time extension granted under
Section 17.84.050; d. The use of the property including the construction of all buildings and structures and other features of the project as shown on the approved permit shall comply with the requirements of the Development Code in effect at the time of the approved land use permit; and e. The City Planner or his/her designee may approve minor changes to the project based on compliance with the requirements and standards of this Development Code if the changes:
(1) Do not involve a feature of the project that was specifically addressed or was a basis for findings in a negative declaration or environmental impact report (EIR) for the project;
(2) Do not involve a feature of the project that was specifically addressed or was a basis for conditions of approval for the project or that was a specific consideration by the review authority in the approval of the permit; and
(3) Do not involve a substantial change to the site plan or the building design.
|  |
| --- |
| For example, the City Planner may approve minor changes to the number, design, and/or specifications of parking spaces if such changes are consistent with the parking requirements of this Development Code, parking was not specifically identified in the staff report as an issue for discussion, and parking was not specifically considered by the review authority as an issue for discussion or deliberation. The City Planner shall prepare an administrative report for the Planning Commission explaining any project minor changes. |
3. Approved projects not requiring construction.
Any approved land use not requiring construction that has not been established as of the effective date or amendment, may still be established in compliance with its approved permit, as long as all of the following standards are met:
a. The use of the property as shown on the approved permit shall be established before the expiration of any applicable land use permit (Section 17.84.050, Time Limits, Phasing, and Extensions) or, where applicable, before the expiration of any approved time extension granted under
Section 17.84.050;
b. The use of the property as shown on the approved permit shall comply with the requirements of the Development Code in effect at the time of the approved land use permit; and c. The City Planner may approve minor changes to the project based on compliance with the requirements and standards if the changes:
(1) Do not involve a feature of the project that was specifically addressed or was a basis for findings in a negative declaration or environmental impact report (EIR) for the project;
(2) Do not involve a feature of the project that was specifically addressed or was a basis for conditions of approval for the project or that was a specific consideration by the review authority in the approval of the permit; and
(3) Do not involve a substantial change to the site plan or the building design.
4. Approved subdivisions not yet recorded.
Any approved subdivision for which a Parcel or Final Map has not been recorded as of the effective date or amendment, may still have a Parcel or Final Map recorded in compliance with the approved Tentative Map, as long as recordation occurs before the expiration of the Tentative Map (Section 17.96.130, Tentative Map Time Limits) or, where applicable, before the expiration of any approved time extension granted under
Section 17.96.150 (Extensions of Time for Tentative Maps).
5. Projects under construction.
A structure that is under construction on the effective date or any amendment, need not be changed to satisfy any new or different requirements of this Development Code, provided that the approved use of the site shall be established, including the completion of all structures and other features of the project as shown on the approved permit, before the expiration of any applicable land use permit, or time extension granted in compliance with
Section 17.84.050 (Time Limits, Phasing, and Extensions).
G. Other requirements may still apply.
Nothing in this Development Code eliminates the need for obtaining any other permits required by the City, or any permit of this Development Code, approval or entitlement required by other provisions of the Municipal Code or the regulations of any City department, or any County, regional, State, or Federal agency.H. Conflicting permits and licenses to be void.
All permits or licenses shall be issued by the City in compliance with the provisions of this Development Code.
Any permit or license issued in conflict with shall be void."
1,Article I Development Code Enactment and Applicability,Chapter 17.01 PURPOSE AND EFFECT OF DEVELOPMENT CODE,§ 17.01.050 Responsibility for Administration.,sub-sec-1.1.5,https://ecode360.com/44230836,https://zoneomics.com/code/6047/chapter_1#1.1.5,False,0,"This Development Code shall be administered by the Jackson City Council, Planning Commission, City Manager, City Planner, Engineer, and Building Department, in compliance with
Chapter 17.120 (Administrative Responsibility) of this Development Code."
1,Article I Development Code Enactment and Applicability,Chapter 17.01 PURPOSE AND EFFECT OF DEVELOPMENT CODE,§ 17.01.060 Partial Invalidation of Development Code.,sub-sec-1.1.6,https://ecode360.com/44230837,https://zoneomics.com/code/6047/chapter_1#1.1.6,False,0,"If any portion is for any reason held to be invalid, unconstitutional or unenforceable by a court of competent jurisdiction, these decisions shall not affect the validity of the remaining portions of this Development Code.
The Jackson City Council hereby declares that this Development Code and each article, chapter, section, subsection, paragraph, subparagraph, sentence, clause, phrase and portion thereof would have been adopted irrespective of the fact that one or more portions of this Development Code may be declared invalid, unconstitutional or unenforceable."
1,Article I Development Code Enactment and Applicability,Chapter 17.02 DEVELOPMENT AND LAND USE APPROVAL REQUIREMENTS,§ 17.02.010 Purpose of Chapter.,sub-sec-1.2.1,https://ecode360.com/44230839,https://zoneomics.com/code/6047/chapter_1#1.2.1,False,0,"This
Chapter describes the general requirements for the approval of proposed development and new land uses by the City.
Land use permit requirements for specific land uses are established by Articles II (Zoning Districts and Allowable Land Uses) and III (Site Planning and General Development Standards)."
1,Article I Development Code Enactment and Applicability,Chapter 17.02 DEVELOPMENT AND LAND USE APPROVAL REQUIREMENTS,§ 17.02.020 Requirements for Development and New Land Uses.,sub-sec-1.2.2,https://ecode360.com/44230840,https://zoneomics.com/code/6047/chapter_1#1.2.2,False,0,"No use of land or structures shall be established, constructed, reconstructed, altered, allowed or replaced unless the use of land or structures complies with the following requirements:
A. Allowable use.
The land use shall be identified by
Article II (Zoning Districts and Allowable Land Uses) as being allowable in the zoning district applied to the site.
B. Permit requirements.
Any land use permit required shall be obtained before the proposed use is constructed, otherwise established or put into operation, unless the proposed use is listed in
Section 17.02.030 (Exemptions from Land Use Permit Requirements).
The land use permit requirements are established by
Article II (Zoning Districts and Allowable Land Uses).
C. Development standards.
The use and/or structures shall comply with all other applicable requirements of this Development Code, including the development standards of
Article II (Zoning Districts and Allowable Land Uses), and the provisions of
Article III (Site Planning and General Development Standards).
D. Legal parcel.
The use and/or structures shall only be established on a parcel of land which has been legally created in compliance with the
Subdivision Map Act,
Article V (Subdivisions), and
Chapter 18.86 (Lot Line Adjustments), as applicable at the time the parcel was created.
E. Previous approvals and agreements.
The use and/or structures shall comply with applicable provisions and requirements of any of the following permits, entitlements or agreements:
1. Conditions of Approval.
Any conditions of approval imposed by any land use permit previously granted by the City and still in effect;
2. Development Agreements.
Any Development Agreement approved by the City in compliance with
Chapter 17.150 (Development Agreements) and still in effect;
3. Planned Developments.
Any conditions of approval or other provisions imposed by a Planned Development previously approved by the City and still in effect; and
4. Subdivisions.
Any conditions of approval, restrictions, or other provisions imposed by a subdivision map previously approved by the City and recorded in the Amador County Recorders Office."
1,Article I Development Code Enactment and Applicability,Chapter 17.02 DEVELOPMENT AND LAND USE APPROVAL REQUIREMENTS,§ 17.02.030 Exemptions from Land Use Permit Requirements.,sub-sec-1.2.3,https://ecode360.com/44230850,https://zoneomics.com/code/6047/chapter_1#1.2.3,False,0,"The land use permit requirements do not apply to the activities, uses of land and/or structures identified by this Section, which are allowed in all zoning districts subject to compliance with this Section.
A. General requirements for exemption.
The activities, uses of land and/or structures identified by following subsection B are exempt from the land use permit requirements only when:
1. The activity or use is established and operated in compliance with all applicable development standards of Articles II (Zoning Districts and Allowable Land Uses) and III (Site Planning and General Development Standards);
2. Any permit or approval required by regulations other than in this Development Code is obtained in compliance with
Section 17.02.050 (Additional Permits or Approvals May Be Required); and
3. The activity or use will not result in any exterior improvements, modifications, or alterations to structures located in the Historic Corridor.
B. Exempt activities and uses.
The following activities, uses of land and/or structures are exempt from the land use permit requirements when in compliance with subsection A above.
1. Electrical facilities.
The location or construction of facilities for production or generation of electrical energy, electrical substations in an electrical transmission system which receives electricity at less than 100,000 volts, and electrical distribution lines of less than 100,000 volts, in compliance with Government Code
Section 53091 and Public Resources Code
Section 12808.5.
2. Governmental activities.
Activities of the State or an agency of the State, or the Federal Government on land owned or leased by a governmental agency.
3. Interior remodeling.
Interior alterations that do not increase the number of rooms or the gross floor area within the structure, change the permitted use of the structure, or otherwise intensify the use.
4. Nonresidential repairs and maintenance.
Ordinary repairs and maintenance for uses and structures other than residential uses and structures, if:
a. The work does not result in any change in the approved land use of the site or structure, or the addition to, enlargement or expansion of the structure;
b. Any exterior repairs employ the same or similar materials and design as the original; c. Any exterior repairs comply with any previous design approval; and d. All repairs and maintenance comply with applicable provisions of
Chapter 17.130 (Nonconforming Uses, Structures, and Parcels).
5. Residential activities, uses and structures.
a. Decks, paths and driveways.
Residential decks, platforms, on-site paths, and driveways that are not required to have a Building Permit or Grading Permit by Title 15 (Building and Construction) of the Municipal Code, and are not over 18 inches above natural grade and not over any basement or story below.
b. Fences and walls.
Residential fences and walls are exempt from land use permit requirements as provided by
Section 17.30.070 (Fences, Walls, and Hedges).
c. Multifamily residential repairs and maintenance.
Ordinary repairs and maintenance for residential uses and structures other than single-family uses and structures, if:
(1) The work does not result in any change in the approved land use of the site or structure, or the addition to, enlargement or expansion of the structure;
(2) Any exterior repairs employ the same or similar materials and design as the original;
(3) Any exterior repairs comply with any previous design approval; and
(4) All repairs and maintenance comply with applicable provisions of
Chapter 17.130 (Nonconforming Uses, Structures, and Parcels).
d. Single-family residential repairs and maintenance.
Ordinary repairs and maintenance for single family residential uses and structures, if:
(1) The work does not result in any change in the approved land use of the site or structure;
(2) The work does not result in an addition, enlargement or expansion of the structure; and
(3) All repairs and maintenance comply with applicable provisions of
Chapter 17.130 (Nonconforming Uses, Structures, and Parcels).
e. Small residential accessory structures.
Portable storage sheds and other small structures in residential zoning districts that are:
(1) Exempt from building and grading permit requirements in compliance with Title 15 (Building and Construction) of the Municipal Code;
(2) Less than 120 square feet in roof area; and
(3) In compliance with the setback requirements of
Article II (Zoning Districts and Allowable Land Uses), and with any applicable setback requirements in
Section 17.30.120 (Setback Requirements and Exceptions).
f. Spas, hot tubs, and fish ponds.
Portable spas, hot tubs, fish ponds, etc., shall comply with the side and rear setback requirements established by
Article II (Zoning Districts and Allowable Land Uses) for the applicable zoning district where applicable unless they do not:
(1) Exceed 120 square feet in total area, including related equipment;
(2) Contain more than 2,000 gallons of water; and
(3) Exceed three feet in depth.
g. Greenhouses, playhouses and tree houses.
Greenhouses, playhouses and tree houses that do not exceed 120 square feet in total area shall comply with the front, side, and rear setback requirements established by
Article II (Zoning Districts and Allowable Land Uses) for the applicable zoning district where applicable.
6. Solar collectors.
The addition of solar collection systems to the roofs of existing structures, provided that the collectors are located in compliance with
Section 17.30.140 (Solar Access and Solar Equipment Guidelines).
7. Utility infrastructure.
The erection, construction, alteration, or maintenance by a public utility or public agency of underground or overhead utilities (i.e., water, gas, electric, telecommunication, supply or disposal systems, including wires, mains, drains, sewers, pipes, conduits, cables, firealarm boxes, police call boxes, traffic signals, hydrants, etc.
), shall be permitted in any zoning district.
This does not include structures, electrical substations which receive electricity at 100,000 volts or greater, and electrical distribution lines of 100,000 volts or greater.
Satellite, cellular telephone, wireless communications, and other antennas are subject to
Section 17.58.025 (Telecommunications Facilities).
8. Water facilities.
The location or construction of facilities for the production, generation, storage, or transmission of water, in compliance with Government Code
Section 53091."
