chapter_no,heading_1,heading_2,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
2,Chapter 17.04 CONSTRUCTION AND TERMINOLOGY,§ 17.04.010 Construction.,sub-sec-2.1,https://ecode360.com/43893702,https://zoneomics.com/code/2873/chapter_2#2.1,False,0,"The following rules of construction shall apply in this title, unless inconsistent with the plain meaning of the context of this chapter:
A. The present tense includes the past and future tenses; and the future tense includes the present.
B. Words used in the singular shall include the plural, and words used in the plural shall include the singular.
C. In the event there is any conflict or inconsistency between the heading of a chapter, section or subsection of this title and the context thereof, such heading shall not be deemed to affect the scope, meaning or intent of such context.
D. The words ""shall,"" ""will,"" ""is to,"" and ""are to"" are always mandatory.
""Should"" is not mandatory but is strongly recommended; and ""may"" is permissive.
""Shall not"" and ""may not"" are always restrictive.
E. The words ""zone district,"" ""zoning district,"" and ""zone"" shall have the same meaning.
F. Whenever a number of days are specified in this title, or in any permit, condition of approval, or notice issued or given as provided in this title, the number of days shall be construed as calendar days, unless business days are specified.
Time limits will extend to the following business day where the last of the specified number of days falls on a day that the City is not open for business, except as otherwise provided for by other state and federal laws, regulations, and agencies.
G. Whenever a time limit in this title is specified in months, the number of months shall be deemed to be consecutive months.
H. When a provision of this title refers to a requirement elsewhere, the subject of the cross reference is assumed to be another chapter, section, or subsection of this title, or another provision within the same section or chapter, unless the title of another document is provided.
I. The provisions of this title are held to be minimum requirements, except where they are expressly stated to be otherwise.
(Ord.
17-04, 2017; Ord.
24-11, 12/3/2024)"
2,Chapter 17.04 CONSTRUCTION AND TERMINOLOGY,§ 17.04.020 General terminology of persons and entities.,sub-sec-2.2,https://ecode360.com/43893712,https://zoneomics.com/code/2873/chapter_2#2.2,False,0,"A.
""Applicant"" means the property owner or his/her authorized agent or contractor who is requesting approval of a project.
B. ""Building Official"" means the Building Official of the City of Hanford, or his/her designee.
C. ""City"" means the City of Hanford, California.
D. ""City Council"" and ""Council"" mean the City Council of the City of Hanford.
E. ""City Engineer"" means the City Engineer of the City of Hanford, or his/her designee.
F. ""Community Development Director"" means the Community Development Director of the City of Hanford, or his/her designee.
G. ""Planning Commission"" means the Planning Commission of the City of Hanford, duly appointed in accordance with
Section 2.20.030 of the Hanford Municipal Code.
H. ""Person"" means person, firm, corporation, or organization.
(Ord.
17-04, 2017; Ord.
24-11, 12/3/2024)"
2,Chapter 17.04 CONSTRUCTION AND TERMINOLOGY,§ 17.04.030 Rules of interpretation.,sub-sec-2.3,https://ecode360.com/43893721,https://zoneomics.com/code/2873/chapter_2#2.3,False,0,"A.
The Community Development Director shall have the responsibility and authority on a staff level to interpret the meaning and applicability of all provisions and requirements of this title.
B. A request for an interpretation or determination shall be filed with the Community Development Director and shall include all information required by the City.
C. The Community Development Director has the option of forwarding any determination of the meaning or applicability of any provision of this title directly to the Planning Commission for consideration.
D. The issuance of an interpretation shall include findings stating the basis for the interpretation.
The basis for an interpretation may include technological changes or new industry standards.
The issuance of an interpretation shall also include a finding documenting the consistency of the interpretation with the General Plan, and any applicable specific plan.
E. Any affected person may appeal the interpretation of the Community Development Director or the Planning Commission to the City Council.
If appealed, a hearing officer designated by the City Council shall then make the final interpretation.
(Ord.
17-04, 2017; Ord.
24-11, 12/3/2024)"
2,Chapter 17.04 CONSTRUCTION AND TERMINOLOGY,§ 17.04.040 Record of interpretations.,sub-sec-2.4,https://ecode360.com/43893727,https://zoneomics.com/code/2873/chapter_2#2.4,False,0,"A.
Interpretations shall be written and shall quote the provisions of this title being interpreted, and the applicability in the particular or general circumstances that caused the need for the interpretation.
B. The Community Development Director shall maintain a complete record of all interpretations indexed by the number of the chapter or section that is the subject of the interpretation.
(Ord.
17-04, 2017; Ord.
24-11, 12/3/2024)"
2,Chapter 17.04 CONSTRUCTION AND TERMINOLOGY,§ 17.04.050 Rules of measurement.,sub-sec-2.5,https://ecode360.com/43893730,https://zoneomics.com/code/2873/chapter_2#2.5,False,0,"A.
For all measurements and calculations, the applicant shall be responsible for supplying drawings accurately illustrating the measurements that apply to a project.
These drawings shall be drawn to scale and shall include sufficient detail to allow easy verification upon inspection by the City.
B. When measuring a required distance, such as the minimum distance between a structure and a lot line, the measurement shall be made at the closest or shortest distance between the two objects.
C. Distances are measured along a horizontal plane unless otherwise specified.
D. Measurements involving a structure are made to the closest wall of the structure, unless otherwise specified.
E. When measuring the distance between two different uses, the measurement shall be made from closest lot line to lot line.
F. When measuring height, the measurement shall be the vertical distance from the highest point to the ground level directly below, except as otherwise specified.
G. Where there is a grade difference on either side of a fence or wall, the height of the structure shall be measured vertically from the average elevation of the ground surface covered by the structure to the highest point of the structure; provided, however, the provisions of this section shall not apply to the height of any structure necessary for public safety or as required by any law or regulation of the state or an agency thereof.
H. Minimum lot width shall be measured at the front setback line, or from the front property line if there is no required setback, as determined by the zoning of the lot.
I. Lot depth is measured along an imaginary straight line drawn from the midpoint of the front property line of the lot to the midpoint of the rear property line or to the most distant point on any other lot line where there is no rear lot line.
J. Required yard space shall be measured as the minimum horizontal distance from the property line of the site or street line to a line parallel thereto on the site; provided, however, where a precise street plan has been adopted by the City Council, required front yards shall be measured from the precise street plan line.
(Ord.
17-04, 2017; Ord.
24-11, 12/3/2024)"
2,Chapter 17.04 CONSTRUCTION AND TERMINOLOGY,§ 17.04.060 Multiple decisions.,sub-sec-2.6,https://ecode360.com/43893741,https://zoneomics.com/code/2873/chapter_2#2.6,False,0,"Where a project requires multiple decisions by the Planning Commission and City Council, the Planning Commission decisions on such project shall not be final, but shall be advisory to the City Council, which shall be vested with the final decision-making powers pertaining to the project.
(Ord.
17-04, 2017; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.010 Purpose.,sub-sec-3.1,https://ecode360.com/43893743,https://zoneomics.com/code/2873/chapter_3#3.1,False,0,"The purpose of this chapter is to establish zone districts and a zoning map to classify, regulate, restrict and segregate the uses of land and buildings, to regulate and restrict the height and bulk of buildings and to regulate the area of yards and other open spaces about buildings, and to regulate the density of population.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.020 Applicability.,sub-sec-3.2,https://ecode360.com/43893744,https://zoneomics.com/code/2873/chapter_3#3.2,False,0,"The zoning districts are applicable in all areas of the City.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.030 Establishment of zone districts.,sub-sec-3.3,https://ecode360.com/43893745,https://zoneomics.com/code/2873/chapter_3#3.3,False,0,"A.
Base zone districts establish the basic land use and property development regulations applicable to all property within the City, as provided in
Section 17.02.110. Overlay zone districts provide additional regulations that are to be exercised over certain lands within the combining zone to meet special community health, safety, welfare, environmental or development objectives described by the General Plan or a specific plan.
Overlay district regulations apply in addition to base district regulations and other regulations of this chapter.
B. The base zones are hereby established as follows:
1. Low Density Residential - 12,000 square foot minimum site area, abbreviated as R-L-12.
2. Low Density Residential - 8,000 square foot minimum site area, abbreviated as R-L-8.
3. Low Density Residential - 5,000 square foot minimum site area, abbreviated as R-L-5.
4. Medium Density Residential, abbreviated as R-M.
5. High Density Residential, abbreviated as R-H.
6. Neighborhood Commercial, abbreviated as C-N.
7. Regional Commercial, abbreviated as C-R.
8. Service Commercial, abbreviated as C-S.
9. Highway Commercial, abbreviated as C-H.
10. Neighborhood Mixed Use, abbreviated as MX-N.
11. Corridor Mixed Use, abbreviated as MX-C.
12. Downtown Mixed Use, abbreviated as MX-D.
13. Office Residential, abbreviated as OR.
14. Office, abbreviated as
O.
15. Light Industrial, abbreviated as I-L.
16. Heavy Industrial, abbreviated as I-H.
17. Public Facilities, abbreviated as PF.
18. Airport Protection, abbreviated as AP.
19. Conservation, abbreviated as CO.
C. The overlay zone districts are hereby established as follows:
1. Airport Overlay District.
2. Historic Overlay District.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.040 Establishment of zoning map.,sub-sec-3.4,https://ecode360.com/43893770,https://zoneomics.com/code/2873/chapter_3#3.4,False,0,"A.
In order to ensure that comprehensive zoning regulations may be applied uniformly to all incorporated territory upon adoption of this title, a zoning map is hereby established to delineate the location and boundaries of zone districts within the City.
The zoning map is incorporated into this title by this reference with the same force and effect as if the boundaries, together with any notations, references, and information shown on the zoning map were specifically stated and described in this title.
B. The zoning map, together with such additional maps as may be adopted in accordance with the provisions of this title, shall be collectively known as the ""City of Hanford Zoning Map.""
C. The official copy of the zoning map shall be kept, maintained, and made available to the public by the Hanford Community Development Department.
The zoning map may be maintained in hard copy and/or electronic formats.
D. All property within incorporated territory shall be delineated within a zoning district on the zoning map.
E. The location of zoning districts on the zoning map shall be consistent with the applicable policies and land use set forth in the General Plan.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.050 Interpretation of zone boundary lines.,sub-sec-3.5,https://ecode360.com/43893776,https://zoneomics.com/code/2873/chapter_3#3.5,False,0,"Whenever any uncertainty exists as to the boundary line between two zoning districts shown on the zoning map the following interpretations shall control:
A. Where a boundary line is indicated as following a street, alley, railroad right-of-way, drainage channel, or other watercourse, the center line of such street, alley, railroad right-of-way, drainage channel, or other watercourse shall be considered to be the boundary line.
B. Where a boundary line is indicated as following a lot line or property line, the boundary line shall be construed as following such lot line or property line.
C. Where a boundary line is not indicated as following a street or alley and does not follow or coincide approximately with a lot line or property line, the zone boundary line shall be determined by the use of the scale designated on the City's zone plan map.
D. Where further uncertainty exists, the Planning Commission, upon a written application from the owner of the property in question or on its own motion, shall determine the location of the zone boundary in question, giving due consideration to the location indicated on the City's zone plan map, the purposes and objectives of the zoning ordinance, and the applicable policies set forth in the General Plan.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.060 Zone changes.,sub-sec-3.6,https://ecode360.com/43893781,https://zoneomics.com/code/2873/chapter_3#3.6,False,0,"Changes to the zoning map shall be approved by ordinance of the City Council in accordance with
Chapter 17.86.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.070 Prezoning.,sub-sec-3.7,https://ecode360.com/43893782,https://zoneomics.com/code/2873/chapter_3#3.7,False,0,"Territories proposed for annexation into the City shall be prezoned concurrent with the City Council initiation of annexation proceedings, in accordance with
Chapter 17.86.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
3,Chapter 17.06 ZONE DISTRICTS AND ZONING MAP,§ 17.06.080 Right-of-way abandonment.,sub-sec-3.8,https://ecode360.com/43893783,https://zoneomics.com/code/2873/chapter_3#3.8,False,0,"When a public street, alley or railroad right-of-way is abandoned, the abandoned territory shall immediately, and without any further action by the City, be assigned the zoning that is classified the same as the adjacent territory.
(Ord.
17-04, 2017; Ord.
19-10
§ 3, 2019; Ord.
24-11, 12/3/2024)"
4,Chapter 17.08 LAND USE TABLES,§ 17.08.010 Land use restriction.,sub-sec-4.1,https://ecode360.com/43893785,https://zoneomics.com/code/2873/chapter_4#4.1,False,0,"No structure, or any part thereof, shall be erected, enlarged, or reduced, nor shall any site or structure be used, designated, or intended to be used for any purpose or in any manner other than as included among the uses listed in the land use tables in this chapter as permitted, administratively permitted, or conditionally permitted in the zone district in which such structure, land, or site is located, except as otherwise authorized by this title.
(Ord.
17-04, 2017; Ord.
19-07
§ 5, 2019; Ord.
24-11, 12/3/2024)"
4,Chapter 17.08 LAND USE TABLES,§ 17.08.020 Residential land use table.,sub-sec-4.2,https://ecode360.com/43893786,https://zoneomics.com/code/2873/chapter_4#4.2,False,0,"A.
The following table identifies which land uses are permitted by right, require a use permit, or are not allowed in the R-L-12, R-L-8, R-L-5, R-M, and R-H zones.
B. A ""P"" means that the use is permitted by right in that zone.
A ""C"" means the use requires a conditional use permit in that zone.
An ""A"" means the use requires an administrative use permit in that zone.
A ""T"" means the use requires a temporary use permit in that zone.
A blank box means the use is not allowed in that zone.
Site plan review may be required, subject to the applicability provisions set forth in
Section 17.72.020.
C. Land uses are grouped generally by type of use, and then listed alphabetically.
The land use groups are Accessory and Support Uses; Residential Uses; and Other Uses.
Use of the word ""or"" can mean either or both uses.
D. Land uses with specific land use standards shall meet the requirements found in the identified section in the last column of the table.
E. Land within the Airport Protection Zone District shall also be subject to the standards found in the Airport Land Use Compatibility Plan.
| Table 17.08.020  Residential Zone Use Table | | | | | | | |
| --- | --- | --- | --- | --- | --- | --- | --- |
| P = Use is Permitted by Right; C = Use Requires Conditional Use Permit  A = Use Requires Administrative Use Permit; T = Use Requires Temporary Use Permit  Blank = Use Is Not Allowed | | | | | | | |
| Land Uses | | Single-family  Residential Zones | | | Multifamily Residential Zones | | Specific Land Use Standards  (See identified Section) |
| R-L-12 | R-L-8 | R-L-5 | R-M | R-H |
|  | **Residential Uses** |  |  |  |  |  |  |
| 1 | Assisted living, skilled nursing, or hospice facility | C | C | C | C | C |  |
| 2 | Bed and breakfast inn |  |  |  | C |  | 17.60.040 |
| 3 | Boarding house or rooming house |  |  | C | C | C |  |
| 4 | Emergency shelter |  |  |  | C | C |  |
| 5 | Employee housing for 6 or fewer employees | P | P | P | P | P | Health and Safety Code Section 17021.5 |
| 6 | Hotel or motel |  |  |  |  |  |  |
| 7 | Manufactured home on permanent foundation | A | A | A | A | A | 17.60.090 |
| 8 | Mobilehome, not within a mobilehome park |  |  |  |  |  | 17.60.090 |
| 9 | Mobilehome park (2 or more mobilehomes or manufactured dwellings on a site; 5 acre minimum) |  |  |  | C |  | 17.60.100 |
| 10 | Multifamily dwelling, 2 units per site (duplex) | P | P | P | P | P | 17.10.020 - only permitted in single-family zone districts if the requirements of Government Code Section 65852.21 are satisfied |
| 11 | Multifamily dwelling, 3 or 4 units per site (triplex or fourplex) |  |  | C | P | P | 17.10.020 - only permitted on corner lots in R-L-5 with CUP |
| 12 | Multifamily dwelling, 5 or more units per site |  |  |  | P | P |  |
| 13 | Recreational vehicle park |  |  | C | C |  |  |
| 14 | Residential care facility, up to 6 persons | P | P | P | P | P |  |
| 15 | Residential care facility, 7 or more persons | C | C | C | C | C |  |
| 16 | Single-family dwelling, attached |  |  | P | P | P |  |
| 17 | Single-family dwelling, detached | P | P | P | P | P |  |
| 18 | Single-room occupancy (SRO) |  |  |  |  | C |  |
| 19 | Supportive housing | P | P | P | P | P | Section 50675.14 of the Health & Safety Code |
| 20 | Transitional housing | P | P | P | P | P |  |
|  | **Residential Accessory and Support Uses** |  |  |  |  |  |  |
| 21 | Accessory dwelling unit | P | P | P | P | P | 17.60.030, subject to State Law regulations |
| 22 | Building ancillary to the main residential use | P | P | P | P | P |  |
| 23 | Cottage food operation | P | P | P | P | P | 17.60.050 - Home Occupation Permit Required |
| 24 | Expansion of existing nonconforming residential use | C | C | C | C | C | 17.90.070 |
| 25 | Guest house | P | P | P |  |  | Without a kitchen |
| 26 | Home occupation | P | P | P | P | P | Chapter 17.78 - Home Occupation Permit Required |
| 27 | Keeping of household pets | P | P | P | P | P | 6.12.010 limits the number of pets a household may maintain |
| 28 | Raising of fruit, vegetables, and horticultural specialties for personal use | P | P | P | P | P |  |
| 29 | Temporary caretaker's dwelling | T | T | T | T | T |  |
| 30 | Temporary materials storage yard | T | T | T | T | T |  |
| 31 | Temporary residential sales office | T | T | T | T | T |  |
| 32 | Temporary construction living quarters | A | A | A | A | A | must be manufactured dwelling unit on permanent foundation; 6 month limit |
| 33 | Other accessory or ancillary use or structure that the Community Development Director determines is customarily associated with, and subordinate to, a primary permitted use. | P | P | P | P | P |  |
|  | **Other Uses** |  |  |  |  |  |  |
| 34 | Community center or facility | C | C | C | C | C |  |
| 35 | Day care, up to 8 children | P | P | P | P | P | 17.60.060 |
| 36 | Day care, 9 to 14 children | P | P | P | P | P | 17.60.060; SB 234 |
| 37 | Day care, over 14 children | C | C | C | C | C | 17.60.060 |
| 38 | Electrical distribution and transmission substation, gas regulator station, communications equipment building, public service pumping station, or elevated pressure tank | A | A | A | A | A |  |
| 39 | Golf course or country club | C | C | C |  |  |  |
| 40 | Mini-warehouse or self-storage facility |  |  | C |  |  | 17.60.095 on a parcel which has frontage on and adequate main access to an arterial or collector street |
| 41 | Park or playground | P | P | P | P | P |  |
| 42 | Religious institution or facility | C | C | C | C | C |  |
| 43 | School, private (kindergarten to 12th grade) | C | C | C |  |  |  |
| 44 | School, public (kindergarten to 12th grade) | P | P | P |  |  |  |
| 45 | Storm drainage basin, with or without a park | P | P | P | P | P |  |
| 46 | Land uses listed in the Commercial, Office, and Industrial Zone Use Table (Section 17.08.030) that are not listed in this Residential Zone Use Table |  |  |  |  |  |  | (Ord.
17-04, 2017; Ord.
19-07
§ 5, 2019; Ord.
24-11, 12/3/2024)"
