chapter_no,heading_1,heading_2,heading_3,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
7,Article VII District Regulations,"Division 1 ""R-1"" and ""R-2"" Single-Family Residential Districts",Section 405.455 Reasonable Accommodation Policy And Procedure.,sub-sec-7.1.4,https://ecode360.com/33246200,https://zoneomics.com/code/6748/chapter_7#7.1.4,True,1,"A. Purpose.
1. This
Section implements the policy of the City of Sikeston on requests for reasonable accommodation in its rules, policies and procedures for persons with disabilities as required by the Fair Housing Act, as amended, 42 U.S.C.
§ 3604(f)(3)(B) and Title II of the Americans with Disabilities Act., 42 U.S.C.
§ 12132. The policy of the City of Sikeston is to comply fully with the provisions of the Fair Housing Act and Title II of the Americans with Disabilities Act.
2. Any person with disabilities and eligible under the Fair Housing Act or Title II of the Americans with Disabilities Act may request a reasonable accommodation with respect to the various land use or zoning laws, rules, policies, practices and/or procedures of the City as provided by the Fair Housing Act and Title II of the Americans with Disabilities Act pursuant to the procedures set out in this Section.
3. Nothing in this
Section requires persons with disabilities or operators of group homes for persons with disabilities acting or operating in accordance with applicable zoning, licensing or land use laws or practices to seek reasonable accommodation under this Section.
B. Definitions.
For the purposes of this Section, certain terms and words are hereby defined as follows:
ACTS Collectively, the FHA and the ADA.
ADA Title II of the Americans with Disabilities Act, 42 U.S.C.
§ 12131, et seq., and its implementing regulations.
28 C.F.R.
Part 35. APPLICANT An individual, group or entity making a request for reasonable accommodation pursuant to this Section.
CODE The Sikeston City Code.
DEPARTMENT The Code Enforcement Department of the City of Sikeston.
DISABLED PERSON Any person who is ""handicapped"" within the meaning of 42 U.S.C.
§ 3602(h) or a ""qualified individual with a disability"" within the meaning of 42 U.S.C.
§ 12131(2).
DWELLING A ""dwelling"" as defined in 42 U.S.C.
§ 3602(b).
FHA The Fair Housing Act, Title III of the Civil Rights Act of 1968, as amended by the Fair Housing Amendments Act of 1988, 42 U.S.C.
§§ 3601 et seq., as may be amended.
C. Notice To The Public Of Availability Of Accommodation Process.
The Department shall prominently display its notice in the Department advising those with disabilities or their representatives that they may request a reasonable accommodation in accordance with the procedures established in this Section.
D. Requesting Reasonable Accommodation.
In order to make specific housing available to one
(1) or more individuals with disabilities, a disabled person or a person acting on his or her behalf at his or their request (collectively, the ""Applicant"") may request a reasonable accommodation relating to the various land use or zoning rules, policies, practices and/or procedure of the City applicable to such housing.
1. A request by an applicant for reasonable accommodation relating to land use or zoning rules, policies, practices and/or procedures shall be made orally or in writing on a reasonable accommodation request form provided by the Department.
The form shall contain:
a. The current zoning for the property;
b. The name, phone number and address of the owner of the fee interest of the property (if other than the Applicant); c. The nature of the disability that requires the reasonable accommodation.
In the event that the specific individuals who are expected to reside at the property are not known to the Applicant in advance of making the application, the Applicant shall not be precluded from filing the application, but shall submit details describing the range of disabilities that prospective residents are expected to have to qualify for the housing.
The Applicant shall notify the Department in the event the residents at the location are not within the range described.
The Department shall then determine if an amended application and subsequent determination of reasonable accommodation is appropriate; d. The specific type of accommodation requested by the Applicant.
To the extent practicable, this portion should include information concerning the impact of the reasonable accommodation on the adjoining properties and area, the number of people who are expected to be availing themselves of the reasonable accommodation, the estimated number of people in an average week who will be necessary to provide services to the persons(s) with disabilities at the property on an on-going basis, whether or not this type of reasonable accommodation is required to obtain a license from any State or County authority to operate, and any other information the Applicant thinks would assist in determining the reasonableness of the accommodation; e. The Applicant should also note, if known, whether this accommodation requires any additional licensure from the City (e.g., business license); and f. Whether the accommodation requested may be necessary to afford one
(1) or more disabled persons equal opportunity, to use and enjoy a specific dwelling.
|  |
| --- |
| The Department will assist the Applicant with furnishing the Department all information necessary for processing the reasonable accommodation request, including that information which the Department deems necessary to complete a reasonable accommodation request form. Upon the City's receipt of the necessary information to process the Applicant's request for reasonable accommodation, the Department shall use the information to complete a reasonable accommodation request form |
2. The Department will provide the assistance necessary to an Applicant in making request for reasonable accommodation.
The Department will provide any reasonable assistance necessary to any Applicant wishing to appeal a denial of a request for reasonable accommodation to ensure the process is accessible to the Applicant."
7,Article VII District Regulations,"Division 1 ""R-1"" and ""R-2"" Single-Family Residential Districts",Section 405.455 Reasonable Accommodation Policy And Procedure.,sub-sec-7.1.4,https://ecode360.com/33246200,https://zoneomics.com/code/6748/chapter_7#7.1.4,True,2,"The Applicant is entitled to be represented at all stages of the proceedings identified in this
Section by a person designated by the Applicant.
3. Should the information provided by the Applicant to the Department include medical information or records of the Applicant, including records indicating the medical condition, diagnosis or medical history of the Applicant, the Applicant may, at the time of submitting such medical information, request that the Department to the extent allowed by law, treat such medical information as confidential information of the Applicant.
4. The Department shall provide written notice to the Applicant, and any person designated by the Applicant to represent the Applicant in the application proceeding, of any request received by the Department for disclosure of the medical information or documentation which the Applicant has previously requested be treated as confidential by the Department.
The Department will cooperate with the Applicant, to the extent allowed by law, in actions initiated by the Applicant to oppose the disclosure of such medical information or documentation.
E. Jurisdiction.
1. Supervisor/Designee.
The Supervisor of the Department, or his/her designee (Supervisor/Designee), shall have the authority to consider and act on requests for reasonable accommodation.
When a request for reasonable accommodation is filed with the Department, it will be referred to the Supervisor/Designee for review and consideration.
The Supervisor/Designee shall issue a written determination within thirty
(30) days of the date of receipt of a completed application and may:
(1) grant the accommodation request, or
(2) deny the request, in accordance with Federal law.
Any such denial shall be in writing and shall state the grounds therefor.
All written determinations shall give notice of the right to appeal and the right to request reasonable accommodation in the appeals process.
The notice of determination shall be sent to the Applicant by certified mail, return receipt requested and by regular mail.
2. If reasonably necessary to reach a determination on the request for reasonable accommodation, the Supervisor/Designee may, prior to the end of the thirty-day period, request additional information for the Applicant, specifying in detail what information is required.
The Applicant shall have fifteen
(15) days after the date of the request for additional information to provide the requested information.
In the event a request for additional information is made, the thirty-day period to issue a written determination shall be stayed.
The Supervisor/Designee shall issue a written determination within thirty
(30) days after receipt of the additional information.
If the Applicant fails to provide the requested additional information within said fifteen-day period, the Supervisor/Designee shall issue a written determination within thirty
(30) days after expiration of said fifteen-day period.
F. Findings For Reasonable Accommodation.
The following findings, while not exhaustive of all considerations and findings that may be relevant, must be made before any action is taken to approve or deny a request for reasonable accommodation and must be incorporated into the record relating to such approval or denial:
1. Whether the accommodation requested may be necessary to afford one
(1) or more persons with disabilities equal opportunity to use and enjoy a specific dwelling;
2. Whether the requested accommodation would require a fundamental alteration to the City's zoning scheme; and
3. Whether the requested accommodation would impose undue financial or administrative burdens on the City.
|  |
| --- |
| A request for a reasonable accommodation shall not be denied for reasons which violate the provisions of the Acts. This Section does not obligate the City to grant any accommodation request unless required by the provisions of the Acts or applicable Missouri State law. | G. Appeals.
1. Within thirty
(30) days after the date the Supervisor/Designee mails a written adverse determination under Subsection (E) of this Section, to the Applicant, the Applicant requesting reasonable accommodation may appeal the adverse determination.
2. All appeals shall contain a statement of the grounds for the appeal.
3. If an individual Applicant needs assistance in appealing a determination the Department will provide reasonable assistance necessary to ensure that the appeal process is accessible to the Applicant.
All Applicants are entitled to be represented at all stages of the appeal proceeding by a person designated by the Applicant.
4. Appeals shall be to the Board of Adjustment who shall hear the matter and render a determination as soon as reasonably practicable, but in no event later than forty-five
(45) days after an appeal has been filed.
All determinations on appeal shall address and be based upon the findings identified in Subsection (F) of this
Section and shall be consistent with the Acts.
5. An Applicant may request reasonable accommodation in the procedure by which an appeal will be conducted.
H. Fee.
The City shall not impose any additional fees or costs in connection with a request for reasonable accommodation under the provisions of this
Section or an appeal of a denial of such request by the Supervisor/Designee.
Nothing in this
Section obligates the City to pay an applicant's attorney fees.
I. Stay Of Enforcement.
While an application for reasonable accommodation or appeal of a denial of said application is pending before the City, the City will not enforce the subject zoning ordinance against the Applicant.
J. Record-Keeping.The City shall maintain records of all oral and written requests submitted under the provisions of this Section, and the City's responses thereto, as required by State law."
7,Article VII District Regulations,"Division 1 ""R-1"" and ""R-2"" Single-Family Residential Districts",Section 405.460 Conditional Uses.,sub-sec-7.1.5,https://ecode360.com/27669073,https://zoneomics.com/code/6748/chapter_7#7.1.5,False,0,"[R.O.
2009
§ 17.12.030; Ord.
No.
5961
§ §I, IV 8-25-2014; Ord.
No.
6220, 4-26-2021]
A. The following uses may be permitted in District ""R-1"" (but not Class A manufactured homes), and District ""R-2"" after proper permit application for placement or relocation of the manufactured home on an appropriately zoned lot, review and approval pursuant to the provisions of this
Section and
Article V, Board of Adjustment, of this Chapter.
1. Family day care homes, provided they are licensed by and operated according to the rules and regulations established by the Missouri Department of Health & Senior Services.
Additionally, the restrictions applied to customary home occupations within this
Article shall be complied with except for some concessions in the areas of increased traffic and outside activity normally associated with day care facilities.
Proximity of other family day care homes will also be considered in the review process.
A five-hundred-foot separation distance may be used as a guideline.
2. Buildings and premises for public utility services or public service corporations, whose buildings or uses the Board deems reasonably necessary for public convenience or welfare.
3. Private lakes.
4. Private stables, subject to all other applicable ordinances."
7,Article VII District Regulations,"Division 1 ""R-1"" and ""R-2"" Single-Family Residential Districts",Section 405.470 Height and Area Regulations.,sub-sec-7.1.6,https://ecode360.com/27669090,https://zoneomics.com/code/6748/chapter_7#7.1.6,False,0,"[R.O.
2009
§ 17.12.040; Ord.
No.
6220, 4-26-2021]
A. In District ""R-1"" and District ""R-2,"" any building, dwelling or portion thereof hereafter erected, constructed, reconstructed or altered shall be subject to the following regulations (for exceptions see
Article VIII ""Height And Area Exceptions"" of this Chapter): Also See Reference Table 450.1, set out as Exhibit A to this Ch.
405.
1. The minimum lot area in District ""R-1"" shall not be less than ten thousand (10,000) square feet; the minimum lot area for District ""R-2"" shall not be less than seventy-two hundred (7,200) square feet; provided, however, that where a lot in either district has less area than required by this
Section and the plat thereof has been duly recorded as provided by law in the office of the Recorder of Deeds of Scott or New Madrid County at the time of passage of this regulation, this regulation shall not prohibit the erection of a one-family dwelling.
2. The minimum lot width in District ""R-1"" shall not be less than ninety
(90) feet at the building line; the minimum lot width in District ""R-2"" shall not be less than sixty
(60) feet at the building line; except that where a lot in either district has less width than herein required and in separate ownership at the time of passage of this Chapter, this regulation will not prohibit the erection of a one-family residence.
3. Yards.
The following yard area regulations shall apply in this district.
Exceptions or special conditions are provided for in
Article VIII ""Height And Area Exceptions"" of this Chapter.
a. Front Yard.
Not less than twenty-five
(25) feet to the front line of the building and not less than fifteen
(15) feet to the front line of an open porch, balcony or paved terrace.
Lots having double frontage shall provide the required front yard on both streets.
b. Rear Yard.
There shall be a rear yard of not less than twenty-five
(25) feet.
c. Side Yard.
There shall be a side yard on each side of every dwelling having a minimum width of not less than twelve and one-half percent (12 1/2%) of the width of the lot, except that this minimum width need not exceed ten
(10) feet.
In no case will the required side yard be less than five
(5) feet unless approval is granted by the Board of Adjustment."
7,Article VII District Regulations,"Division 1 ""R-1"" and ""R-2"" Single-Family Residential Districts","Section 405.471 Foundation, Anchoring and Underpinning (Skirting) Requirements.",sub-sec-7.1.7,https://ecode360.com/29237939,https://zoneomics.com/code/6748/chapter_7#7.1.7,False,0,"
A. All manufactured homes located within the City of Sikeston shall be set upon a permanent foundation properly designed and enclosed in accordance with the International Building Code.
1. Manufactured homes shall be attached to a permanent footing, which manner of placement shall be as stated on the building permit, and meet all manufacturer's specifications for support.
a. Pier pads are not permitted.
b. All footings shall have reinforced steel, as dictated by appropriate building codes.
c. A minimum of eighteen
(18) inches of crawl space must be maintained under the entire manufactured unit.
B. Manufactured home anchors shall be embedded in the footing or foundation to HUD, Missouri Public Service Commission and manufacturer's specifications.
C. Within ninety
(90) days of the manufactured home's setup, underpinning shall be installed in such a way that all areas directly under the home are enclosed.
1. Underpinning shall be similar in appearance to materials used for the siding of the manufactured home to which it is attached.
2. Said underpinning/foundation shall have permanently installed venting in accordance with the manufacturer's specifications.
Deletions or omissions of vents are not allowed, and homes will not be approved for occupancy without appropriate venting."
7,Article VII District Regulations,"Division 2 ""R-3"" Single-Family Residential Manufactured Home District",Section 405.480 Purpose.,sub-sec-7.2.1,https://ecode360.com/27669098,https://zoneomics.com/code/6748/chapter_7#7.2.1,False,0,"[R.O.
2009
§ 17.14.010; Ord.
No.
5961
§ §I, VI 8-25-2014; Ord.
No.
6220, 4-26-2021] It is the purpose and intent of this
Chapter to allow the placement of Class A manufactured homes within this district to increase the options available for low to moderate income households in select residential areas of the City.
The placement of manufactured housing would be permitted subject to the requirements and procedures set forth herein.
Single ownership of the lot and manufactured housing unit must be demonstrated before a building permit will be issued, and in no case shall a manufactured home pad or lot be rented out in this district."
7,Article VII District Regulations,"Division 2 ""R-3"" Single-Family Residential Manufactured Home District",Section 405.490 Permitted Uses.,sub-sec-7.2.2,https://ecode360.com/27669099,https://zoneomics.com/code/6748/chapter_7#7.2.2,False,0,"[R.O.
2009
§ 17.14.020; Ord.
No.
5961
§ §I, VII 8-25-2014; Ord.
No.
6220, 4-26-2021]
A. In District ""R-3,"" no building, structure or premises shall hereafter be erected, constructed, reconstructed or altered, located, or relocated except for one
(1) or more of the following uses:
1. Any use permitted in Districts ""R-1"" or ""R-2.""
2. Class A manufactured home unit as defined by this regulation, and installed per regulations established by the City of Sikeston, and the Missouri Public Service Commission."
7,Article VII District Regulations,"Division 2 ""R-3"" Single-Family Residential Manufactured Home District",Section 405.500 Conditional Uses.,sub-sec-7.2.3,https://ecode360.com/27669103,https://zoneomics.com/code/6748/chapter_7#7.2.3,False,0,"[R.O.
2009
§ 17.14.030; Ord.
No.
5961
§ §I, VIII 8-25-2014; Ord.
No.
6220, 4-26-2021] All conditional uses permitted in Districts ""R-1"" and ""R-2"" are also permitted in this district subject to the same provisions for application for placement or relocation of manufactured housing on appropriately zoned lots, review and approval, except that the provisions for zero lot line construction will not be permitted for the installation or construction of manufactured housing."
7,Article VII District Regulations,"Division 2 ""R-3"" Single-Family Residential Manufactured Home District",Section 405.510 Height and Area Regulations.,sub-sec-7.2.4,https://ecode360.com/27669104,https://zoneomics.com/code/6748/chapter_7#7.2.4,False,0,"[R.O.
2009
§ 17.14.040; Ord.
No.
6220, 4-26-2021]
A. In District ""R-3,"" the height and area regulations for District ""R-2"" shall apply to all conventionally built structures.
The following additional height and area provisions shall apply to manufactured housing units hereafter erected, constructed, reconstructed or altered within this district.
Also See Reference Table 450.1, set out as Exhibit A to this Ch.
405.
1. Yard And Area Regulations.
Placement of the manufactured housing unit on a lot within this district shall be made only after the submission and approval of a site plan detailing the precise location of the housing unit in relation to all property lines, rights-of-way and easements.
In no case will less than fifty percent (50%) of the lot be allocated for the placement of yards and open spaces in order to comply with the spirit and intent of yard and area requirements established for residential districts.
The rulings and decisions of the City Zoning Officer in these matters are final except as provided for in
Article V ""Board of Adjustment"" of this Chapter.
2. Building Height.
In District ""R-3,"" no building manufactured housing unit shall hereafter be erected or structurally altered to exceed one
(1) story or sixteen
(16) feet in height."
7,Article VII District Regulations,"Division 2 ""R-3"" Single-Family Residential Manufactured Home District","Section 405.511 Foundation, Anchoring and Underpinning (Skirting) Requirements.",sub-sec-7.2.5,https://ecode360.com/29238022,https://zoneomics.com/code/6748/chapter_7#7.2.5,False,0,"
A. All manufactured homes located within the City of Sikeston shall be set upon a permanent foundation properly designed and enclosed in accordance with the International Building Code.
1. Manufactured homes shall be attached to a permanent footing, which manner of placement shall be as stated on the building permit, and meet all manufacturer's specifications for support.
a. Pier pads are not permitted.
b. All footings shall have reinforced steel, as dictated by appropriate building codes.
c. A minimum of eighteen
(18) inches of crawl space must be maintained under the entire manufactured unit.
B. Manufactured home anchors shall be embedded in the footing or foundation to HUD, Missouri Public Service Commission and manufacturer's specifications.
C. Within ninety
(90) days of the manufactured home's setup, underpinning shall be installed in such a way that all areas directly under the home are enclosed.
1. Underpinning shall be similar in appearance to materials used for the siding of the manufactured home to which it is attached.
2. Said underpinning/foundation shall have permanently installed venting in accordance with the manufacturer's specifications.
Deletions or omissions of vents are not allowed, and homes will not be approved for occupancy without appropriate venting."
7,Article VII District Regulations,"Division 3 ""R-4"" Two-Family Residential District",Section 405.520 Purpose.,sub-sec-7.3.1,https://ecode360.com/27669108,https://zoneomics.com/code/6748/chapter_7#7.3.1,False,0,"[R.O.
2009
§ 17.16.010; Ord.
No.
6220, 4-26-2021] This district is intended to provide for one- and two-family residential developments of various types and mixes.
This district is designed to create a buffer between lower density single-family areas and more intense uses such as commercial, industrial or multi-family developments.
Population, density and height of buildings are low enough to be generally compatible with single-family residential developments."
7,Article VII District Regulations,"Division 3 ""R-4"" Two-Family Residential District",Section 405.530 Permitted Uses.,sub-sec-7.3.2,https://ecode360.com/27669109,https://zoneomics.com/code/6748/chapter_7#7.3.2,False,0,"[R.O.
2009
§ 17.16.020; Ord.
No.
6220, 4-26-2021]
A. In District ""R-4,"" no building or land shall be used and no building shall hereafter be erected, constructed, reconstructed or altered, except for one
(1) or more of the following uses:
1. Any use permitted by right in the ""R-1"" and ""R-2"" Districts.
2. Two-family dwellings."
7,Article VII District Regulations,"Division 3 ""R-4"" Two-Family Residential District",Section 405.540 Conditional Uses.,sub-sec-7.3.3,https://ecode360.com/27669113,https://zoneomics.com/code/6748/chapter_7#7.3.3,False,0,"[R.O.
2009
§ 17.16.030; Ord.
No.
5961
§ §I, X, 8-25-2014; Ord.
No.
6220, 4-26-2021]
A. The following uses may be permitted in District ""R-4"" after proper application for placement or relocation of manufactured housing on appropriately zoned lots, review and approval pursuant to the provisions of this
Section and
Article V, Board of Adjustment, of this Chapter:
1. Any conditional use provided for in Districts ""R-1"" and ""R-2"" except that the provision for manufactured home Class A units in District ""R-2"" shall be limited to the installation or construction of single-family dwellings as infill development or unit replacement only.
2. Single-family attached housing and zero lot line construction as provided for in
Chapter 405,
Article VII,
Division 15.
3. Boarding and lodging houses."
7,Article VII District Regulations,"Division 3 ""R-4"" Two-Family Residential District",Section 405.550 Height and Area Regulations.,sub-sec-7.3.4,https://ecode360.com/27669118,https://zoneomics.com/code/6748/chapter_7#7.3.4,False,0,"[R.O.
2009
§ 17.16.040; Ord.
No.
6220, 4-26-2021]
A. In District ""R-4,"" any building, dwelling or portion thereof, hereafter erected, constructed, reconstructed or altered shall be subject to the following regulations (for exceptions see
Article VIII ""Height And Area Exceptions"" of this Chapter): Also See Reference Table 450.1, set out as Exhibit A to this Ch.
405.
1. The minimum lot area in District ""R-4"" shall provide six thousand (6,000) square feet for single-family detached units and thirty-five hundred (3,500) square feet for each unit in a two-family structure; provided, however, that where a lot in this district has less area than required by this Section, but not less than five thousand (5,000) square feet and the plat thereof has been duly recorded as provided by law in the office of the Recorder of Deeds of Scott or New Madrid County, then this regulation shall not prohibit the erection of a one-family dwelling.
2. The minimum lot width in District ""R-4"" shall not be less than sixty
(60) feet at the building line; except that where a lot has less width than herein required and in separate ownership at the time of passage of this Chapter, this regulation shall not prohibit the erection of a one-family residence.
3. Yards.
All buildings in District ""R-4"" hereafter erected or structurally altered shall comply with the front, rear and side yard regulations of District ""R-1.""
4. Building Height.
In District ""R-4,"" no building shall hereafter be erected or structurally altered to exceed two and one-half (2 1/2) stories or thirty-five
(35) feet in height."
7,Article VII District Regulations,"Division 3 ""R-4"" Two-Family Residential District","Section 405.551 Foundation, Anchoring and Underpinning (Skirting) Requirements.",sub-sec-7.3.5,https://ecode360.com/29237926,https://zoneomics.com/code/6748/chapter_7#7.3.5,False,0,"
A. All manufactured homes located within the City of Sikeston shall be set upon a permanent foundation properly designed and enclosed in accordance with the International Building Code.
1. Manufactured homes shall be attached to a permanent footing, which manner of placement shall be as stated on the building permit, and meet all manufacturer's specifications for support.
a. Pier pads are not permitted.
b. All footings shall have reinforced steel, as dictated by appropriate building codes.
c. A minimum of eighteen
(18) inches of crawl space must be maintained under the entire manufactured unit.
B. Manufactured home anchors shall be embedded in the footing or foundation to HUD, Missouri Public Service Commission and the manufacturer's specifications.
C. Within ninety
(90) days of the manufactured home's setup, underpinning shall be installed in such a way that all areas directly under the home are enclosed.
1. Underpinning shall be similar in appearance to materials used for the siding of the manufactured home to which it is attached.
2. Said underpinning/foundation shall have permanently installed venting in accordance with the manufacturer's specifications.
Deletions or omissions of vents are not allowed, and homes will not be approved for occupancy without appropriate venting."
7,Article VII District Regulations,"Division 4 ""R-5"" Multiple-Family Residential District",Section 405.560 Purpose.,sub-sec-7.4.1,https://ecode360.com/27669124,https://zoneomics.com/code/6748/chapter_7#7.4.1,False,0,"[R.O.
2009
§ 17.18.010; Ord.
No.
6220, 4-26-2021] The intent of this district is to provide for a variety of housing types ranging from single-family units to apartment buildings.
This district is designed to create a buffer between lower density one- and two-family districts and more intensive uses of land such as commercial and industrial developments."
7,Article VII District Regulations,"Division 4 ""R-5"" Multiple-Family Residential District",Section 405.570 Permitted Uses.,sub-sec-7.4.2,https://ecode360.com/27669125,https://zoneomics.com/code/6748/chapter_7#7.4.2,False,0,"[R.O.
2009
§ 17.18.020; Ord.
No.
6220, 4-26-2021]
A. In District ""R-5,"" no building or land shall be used and no building shall hereafter be erected, constructed, reconstructed or altered except for one
(1) or more of the following uses:
1. Any use permitted by right in Districts ""R-1,"" ""R-2"" and ""R-4"";
2. Multiple-family dwellings;
3. Boarding or lodging houses;
4. Convalescent homes, nursing homes or homes for the aged;
5. Community garages;
6. Privately operated libraries, museums or mortuaries;
7. Public or private hospitals, clinics or orphanages; and
8. Family day care homes in compliance with State Statutes and local codes."
7,Article VII District Regulations,"Division 4 ""R-5"" Multiple-Family Residential District",Section 405.580 Conditional Uses.,sub-sec-7.4.3,https://ecode360.com/27669135,https://zoneomics.com/code/6748/chapter_7#7.4.3,False,0,"[R.O.
2009
§ 17.18.030; Ord.
No.
5327
§ III, 5-18-2000; Ord.
No.
5961
§ §I, XII, 8-25-2014; Ord.
No.
6220, 4-26-2021]
A. The following uses may be permitted in District ""R-5"" after proper application for placement or relocation of manufactured housing on appropriately zoned lots, review and approval pursuant to the provisions of this
Section and
Article V, Board of Adjustment, of this Chapter:
1. Any conditional use provided for in Districts ""R-1,"" ""R-2"" and ""R-4"" except that the provisions for manufactured home Class A units in District ""R-2"" shall be limited to the installation or construction of single-family dwellings as infill development or unit replacement only.
2. Single-family attached housing and zero lot line construction as provided for in
Chapter 405,
Article VII,
Division 15.
3. Office buildings."
7,Article VII District Regulations,"Division 4 ""R-5"" Multiple-Family Residential District",Section 405.590 Height and Area Regulations.,sub-sec-7.4.4,https://ecode360.com/27669140,https://zoneomics.com/code/6748/chapter_7#7.4.4,False,0,"[R.O.
2009
§ 17.18.040; Ord.
No.
6220, 4-26-2021]
A. In District ""R-5,"" any building, dwelling or portion thereof hereafter erected, constructed, reconstructed or altered shall be subject to the following regulations (for exceptions see
Article VIII ""Height And Area Exceptions"" of this Chapter): Also See Reference Table 450.1, set out as Exhibit A to this Ch.
405.
1. The minimum lot area in District ""R-5"" shall provide five thousand (5,000) square feet for single-family detached units, two thousand seven hundred fifty (2,750) square feet for each unit in a two-family structure and three thousand (3,000) square feet for each unit in a multi-family structure.
2. The minimum lot width in District ""R-5"" shall not be less than seventy-five
(75) feet at the building line; except that where a lot has less width than herein required and in separate ownership at the time of passage of this Chapter, this regulation shall not prohibit the erection of a one-family dwelling.
3. Yards.
All buildings in District ""R-5"" hereafter erected or structurally altered shall comply with the front, rear and side yard regulations of District ""R-1,"" except as provided for in
Article VIII of this Chapter.
4. Building Height.
In District ""R-5,"" no building shall hereafter be erected or structurally altered to exceed three
(3) stories or forty
(40) feet in height, provided that the requirements established in the current City Building Code are complied with, otherwise the maximum height for this district shall be the same as District ""R-4."""
7,Article VII District Regulations,"Division 4 ""R-5"" Multiple-Family Residential District","Section 405.591 Foundation, Anchoring and underpinning (Skirting) Requirements.",sub-sec-7.4.5,https://ecode360.com/29238035,https://zoneomics.com/code/6748/chapter_7#7.4.5,False,0,"
A. All manufactured homes located within the City of Sikeston shall be set upon a permanent foundation properly designed and enclosed in accordance with the International Building Code.
1. Manufactured homes shall be attached to a permanent footing, which manner of placement shall be as stated on the building permit, and meet all manufacturer's specifications for support.
a. Pier pads are not permitted.
b. All footings shall have reinforced steel, as dictated by appropriate building codes.
c. A minimum of eighteen
(18) inches of crawl space must be maintained under the entire manufactured unit.
B. Manufactured home anchors shall be embedded in the footing or foundation to HUD, Missouri Public Service Commission and manufacturer's specifications.
C. Within ninety
(90) days of the manufactured home's setup, underpinning shall be installed in such a way that all areas directly under the home are enclosed.
1. Underpinning shall be similar in appearance to materials used for the siding of the manufactured home to which it is attached.
2. Said underpinning/foundation shall have permanently installed venting in accordance with the manufacturer's specifications.
Deletions or omissions of vents are not allowed, and homes will not be approved for occupancy without appropriate venting."
7,Article VII District Regulations,"Division 5 ""R-6"" Planned Manufactured Housing District",Section 405.600 Purpose.,sub-sec-7.5.1,https://ecode360.com/27669146,https://zoneomics.com/code/6748/chapter_7#7.5.1,False,0,"[R.O.
2009
§ 17.20.010; Ord.
No.
6220, 4-26-2021] This district is intended to provide for well designed manufactured housing development in areas where public utilities are available and to establish basic standards which will provide the occupants with a suitable living environment and minimize its effect on surrounding properties."
7,Article VII District Regulations,"Division 5 ""R-6"" Planned Manufactured Housing District",Section 405.610 Permitted Uses.,sub-sec-7.5.2,https://ecode360.com/27669147,https://zoneomics.com/code/6748/chapter_7#7.5.2,False,0,"[R.O.
2009
§ 17.20.020; Ord.
No.
5961
§ §I, XIV, 8-25-2014; Ord.
No.
6220, 4-26-2021]
A. In District ""R-6,"" no manufactured home, building, land or premises shall be erected, constructed, reconstructed, located, relocated or altered except in conformance with the final development plan and one
(1) or more of the following uses:
1. Single-family, manufactured home Class A units for residential purposes.
2. Accessory buildings, clearly subordinate and incidental to the main buildings, any portion of which is not located in a required front yard or within five
(5) feet of any other lot line.
3. Churches and synagogues.
4. Customary home occupations, agricultural uses and signs subject to the restrictions detailed in
Section 405.450 for their uses.
5. Recreational uses for the exclusive use of the occupants of this district."
7,Article VII District Regulations,"Division 5 ""R-6"" Planned Manufactured Housing District",Section 405.620 Conditional Uses.,sub-sec-7.5.3,https://ecode360.com/27669154,https://zoneomics.com/code/6748/chapter_7#7.5.3,False,0,"[R.O.
2009
§ 17.20.030; Ord.
No.
5961
§ §I, XV, 8-25-2014; Ord.
No.
6220, 4-26-2021]
A. The following uses may be permitted in District ""R-6"" after proper application for placement or relocation of manufactured housing on appropriately zoned lots, review and approval pursuant to the provisions of this
Section and
Article V, Board of Adjustment, of this Chapter:
1. Family day-care homes subject to the provisions detailed in
Section 405.450.
2. Private lakes.
3. Buildings end premises for public utility services or public service corporations, whose buildings or uses the Board deems reasonably necessary for public convenience or welfare."
7,Article VII District Regulations,"Division 5 ""R-6"" Planned Manufactured Housing District",Section 405.630 Height and Area Regulations.,sub-sec-7.5.4,https://ecode360.com/27669159,https://zoneomics.com/code/6748/chapter_7#7.5.4,False,0,"[R.O.
2009
§ 17.20.040; Ord.
No.
5961
§ §I, XVI, 8-25-2014; Ord.
No.
6220, 4-26-2021]
A. In District ""R-6,"" any building, dwelling or portion thereof hereafter erected, constructed, reconstructed, altered, located or relocated shall be subject to the following regulations:
Also See Reference Table 450.1, set out as Exhibit A to this Ch.
405.
1. Minimum Tract Size And Location.
Not less than five
(5) acres in area and under single ownership or unified control.
Outer boundaries of the tract shall be not less than twenty-five
(25) feet from any public street and not less than fifteen
(15) feet from all other property lines.
2. Minimum Lot Area.
Not less than four thousand (4,000) square feet.
3. Minimum Lot Width.
Not less than forty-five
(45) feet at the building line.
4. Minimum setback requirements.
a. Front yard: twenty
(20) feet.
b. Side yard: five
(5) feet.
c. Rear yard: ten
(10) feet.
5. Building Height.
In District ""R-6,"" no building or manufactured housing unit shall hereafter be erected or structurally altered to exceed one
(1) story or sixteen
(16) feet in height."
